timestamp,gpu_id,gpu_util,memory_used_mb,memory_total_mb,power_watt,temperature_c,run_id,serving_mode,workload_name,arrival_rate,concurrency,collector_backend
2026-06-21T19:04:39.125461+00:00,0,20.0,47610.9375,49140.0,90.233,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:39.125461+00:00,1,0.0,47562.9375,49140.0,74.809,47,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:39.125461+00:00,2,0.0,47562.9375,49140.0,72.655,40,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:39.125461+00:00,3,0.0,47566.9375,49140.0,101.174,69,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:39.630037+00:00,0,46.0,47612.9375,49140.0,92.493,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:39.630037+00:00,1,0.0,47562.9375,49140.0,74.542,47,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:39.630037+00:00,2,0.0,47562.9375,49140.0,72.425,40,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:39.630037+00:00,3,0.0,47566.9375,49140.0,100.798,68,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:40.133407+00:00,0,47.0,49064.9375,49140.0,100.192,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:40.133407+00:00,1,0.0,47562.9375,49140.0,74.542,47,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:40.133407+00:00,2,0.0,47562.9375,49140.0,72.425,40,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:40.133407+00:00,3,0.0,47566.9375,49140.0,97.085,68,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:40.649095+00:00,0,30.0,49086.9375,49140.0,102.587,45,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:40.649095+00:00,1,0.0,47602.9375,49140.0,74.976,47,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:40.649095+00:00,2,0.0,47602.9375,49140.0,72.82,40,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:40.649095+00:00,3,0.0,47606.9375,49140.0,93.195,67,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:41.152821+00:00,0,47.0,47592.9375,49140.0,104.555,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:41.152821+00:00,1,0.0,47562.9375,49140.0,76.783,47,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:41.152821+00:00,2,0.0,47562.9375,49140.0,74.884,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:41.152821+00:00,3,0.0,47566.9375,49140.0,95.461,67,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:41.745061+00:00,0,47.0,47130.9375,49140.0,107.853,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:41.745061+00:00,1,0.0,47562.9375,49140.0,77.844,46,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:41.745061+00:00,2,0.0,47562.9375,49140.0,75.765,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:41.745061+00:00,3,0.0,47566.9375,49140.0,94.733,66,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:42.247970+00:00,0,48.0,47130.9375,49140.0,106.236,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:42.247970+00:00,1,0.0,47562.9375,49140.0,77.844,46,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:42.247970+00:00,2,0.0,47562.9375,49140.0,75.765,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:42.247970+00:00,3,0.0,47566.9375,49140.0,90.746,66,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:42.751470+00:00,0,48.0,47592.9375,49140.0,106.45,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:42.751470+00:00,1,0.0,47562.9375,49140.0,74.273,46,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:42.751470+00:00,2,0.0,47562.9375,49140.0,72.475,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:42.751470+00:00,3,0.0,47566.9375,49140.0,90.515,66,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:43.255230+00:00,0,45.0,47110.9375,49140.0,106.283,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:43.255230+00:00,1,0.0,47562.9375,49140.0,74.29,46,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:43.255230+00:00,2,0.0,47562.9375,49140.0,72.439,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:43.255230+00:00,3,0.0,47566.9375,49140.0,90.252,65,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:43.759570+00:00,0,47.0,46904.9375,49140.0,106.033,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:43.759570+00:00,1,0.0,47562.9375,49140.0,74.313,46,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:43.759570+00:00,2,0.0,47562.9375,49140.0,72.399,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:43.759570+00:00,3,0.0,47566.9375,49140.0,89.834,65,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:44.263430+00:00,0,46.0,47130.9375,49140.0,105.723,44,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:44.263430+00:00,1,0.0,47562.9375,49140.0,74.313,46,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:44.263430+00:00,2,0.0,47562.9375,49140.0,72.399,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:44.263430+00:00,3,0.0,47566.9375,49140.0,89.355,65,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:44.766894+00:00,0,45.0,47130.9375,49140.0,106.068,43,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:44.766894+00:00,1,0.0,47562.9375,49140.0,74.032,46,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:44.766894+00:00,2,0.0,47562.9375,49140.0,71.952,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:44.766894+00:00,3,0.0,47566.9375,49140.0,89.13,64,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
2026-06-21T19:04:45.270326+00:00,0,47.0,47130.9375,49140.0,105.571,43,formal-mixed_70p30d-real_pd_nixl_3p1d-r1-rep1,real_pd_nixl_3p1d,mixed_70p30d,1.0,64,pynvml
