timestamp,gpu_id,gpu_util,memory_used_mb,memory_total_mb,power_watt,temperature_c,run_id,serving_mode,workload_name,arrival_rate,concurrency,collector_backend
2026-06-21T17:46:08.045293+00:00,0,0.0,43602.0,49140.0,129.596,53,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:08.045293+00:00,1,0.0,43602.0,49140.0,117.288,59,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:08.045293+00:00,2,0.0,43602.0,49140.0,92.024,50,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:08.045293+00:00,3,0.0,43602.0,49140.0,114.907,58,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:08.549841+00:00,0,0.0,43602.0,49140.0,129.596,52,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:08.549841+00:00,1,0.0,43602.0,49140.0,117.288,59,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:08.549841+00:00,2,0.0,43602.0,49140.0,88.024,50,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:08.549841+00:00,3,0.0,43602.0,49140.0,114.907,57,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:09.053002+00:00,0,0.0,43602.0,49140.0,100.359,52,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:09.053002+00:00,1,0.0,43602.0,49140.0,92.533,58,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
2026-06-21T17:46:09.053002+00:00,2,0.0,43602.0,49140.0,88.024,50,formal-mixed_50p50d-aggregated_tp4-r4-rep1,aggregated_tp4,mixed_50p50d,4.0,64,pynvml
