run_id,request_id,workload_name,workload_mode,request_type,serving_mode,result_type,connector,route_target,prompt_len_target,output_len_target,prompt_len_actual,output_len_actual,arrival_rate,concurrency,arrival_time,send_time,ttft_ms,tpot_ms,total_latency_ms,success,error_msg,prefix_caching_enabled,ttft_method,data_source,seed
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000000,mixed_70p30d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8100/v1/completions,2048,64,2048,64,4.0,64,0.0,0.00870956014841795,312.5987984240055,32.95724277221967,2388.905093073845,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000001,mixed_70p30d,synthetic_unique,decode_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8101/v1/completions,256,256,256,256,4.0,64,0.25501507181870026,0.2565279779955745,75.07973723113537,39.24776291219043,10083.259279839694,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000002,mixed_70p30d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8102/v1/completions,2048,64,2048,64,4.0,64,0.26134728157938497,0.2616085894405842,306.20208103209734,28.778845991288858,2119.2693784832954,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000003,mixed_70p30d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8103/v1/completions,2048,64,2048,64,4.0,64,0.34175329759812634,0.343078326433897,310.3391444310546,37.32282266257301,2661.6769721731544,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000004,mixed_70p30d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8100/v1/completions,2048,64,2048,64,4.0,64,0.4048998440156547,0.4054611111059785,369.1154941916466,33.054217651841185,2451.5312062576413,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000005,mixed_70p30d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8101/v1/completions,2048,64,2048,64,4.0,64,0.7382980122176754,0.7398062711581588,362.5387968495488,43.570098127164535,3107.4549788609147,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000006,mixed_70p30d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8102/v1/completions,2048,64,2048,64,4.0,64,1.0205912644173236,1.0218130201101303,363.015185110271,29.126639403994123,2197.9934675619006,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000007,mixed_70p30d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8103/v1/completions,4096,64,4096,64,4.0,64,1.5774132893051687,1.5784292072057724,778.0295023694634,33.34327760551657,2878.6559915170074,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000008,mixed_70p30d,synthetic_unique,decode_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8100/v1/completions,256,256,256,256,4.0,64,1.60015139045681,1.6009483421221375,88.37529085576534,46.72988241940153,12004.495307803154,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000009,mixed_70p30d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8101/v1/completions,4096,64,4096,64,4.0,64,1.7371629303059328,1.7384267868474126,754.7265822067857,34.771527104552774,2945.3327897936106,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000010,mixed_70p30d,synthetic_unique,decode_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8102/v1/completions,256,512,256,512,4.0,64,1.7447254746077725,1.7451603701338172,98.05319830775261,36.83695706690128,18921.738259494305,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-colocated_4replica-r4-rep1,mixed_70p30d-synthetic_unique-000011,mixed_70p30d,synthetic_unique,decode_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8103/v1/completions,256,256,256,256,4.0,64,1.8064046485977285,1.807380043901503,548.0350451543927,33.18929207310373,9011.304523795843,True,,False,streaming_measured,measured,42
