timestamp,gpu_id,gpu_util,memory_used_mb,memory_total_mb,power_watt,temperature_c,run_id,serving_mode,workload_name,arrival_rate,concurrency,collector_backend
2026-06-21T19:09:47.267386+00:00,0,12.0,46820.9375,49140.0,85.469,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:47.267386+00:00,1,0.0,47564.9375,49140.0,73.138,43,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:47.267386+00:00,2,0.0,47564.9375,49140.0,71.064,37,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:47.267386+00:00,3,0.0,47568.9375,49140.0,96.946,62,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:47.772134+00:00,0,14.0,46822.9375,49140.0,85.242,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:47.772134+00:00,1,0.0,47564.9375,49140.0,72.969,43,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:47.772134+00:00,2,0.0,47564.9375,49140.0,70.881,36,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:47.772134+00:00,3,0.0,47568.9375,49140.0,96.69,61,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:48.275572+00:00,0,43.0,49070.9375,49140.0,89.944,39,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:48.275572+00:00,1,0.0,47564.9375,49140.0,72.969,42,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:48.275572+00:00,2,0.0,47564.9375,49140.0,70.881,36,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
2026-06-21T19:09:48.275572+00:00,3,0.0,47568.9375,49140.0,91.331,61,formal-mixed_70p30d-real_pd_nixl_3p1d-r8-rep1,real_pd_nixl_3p1d,mixed_70p30d,8.0,64,pynvml
