run_id,request_id,workload_name,workload_mode,request_type,serving_mode,result_type,connector,route_target,prompt_len_target,output_len_target,prompt_len_actual,output_len_actual,arrival_rate,concurrency,arrival_time,send_time,ttft_ms,tpot_ms,total_latency_ms,success,error_msg,prefix_caching_enabled,ttft_method,data_source,seed
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000000,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,4,0.0,0.0007836297154426575,1423.4703676775098,23.471405759217248,2902.1689305081964,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000001,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,256,256,256,1.0,4,1.020060287274801,1.023058664985001,212.33422588557005,23.975036998151563,6325.968660414219,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000002,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,4096,64,4096,64,1.0,4,1.0453891263175399,1.04642538074404,2000.7556919008493,24.490035005978175,3543.6278972774744,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000003,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,4,1.3670131903925054,1.3682422926649451,978.3113989979029,24.391642062082177,2514.98484890908,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000004,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,4,1.6195993760626188,2.904387661255896,1099.728312343359,24.191206749824303,2623.77433758229,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000005,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,4,2.9531920488707017,3.8847692301496863,912.2125562280416,24.41678595330034,2450.470071285963,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000006,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,4,4.0823650576692945,4.591481537558138,981.6082995384932,23.47006659126944,2460.222494788468,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000007,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,256,256,256,1.0,4,6.309653157220675,6.310984699986875,233.40693581849337,24.17300792009223,6397.523955442011,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000008,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,4096,64,4096,64,1.0,4,6.40060556182724,6.401480309665203,2476.7731921747327,24.765898222251543,4037.02478017658,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000009,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,4,6.948651721223731,7.052477522753179,896.6180756688118,24.42815468188316,2435.591820627451,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000010,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,4,6.97890189843109,7.3503119219094515,1528.0942218378186,24.78336641890189,3089.4463062286377,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000011,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,256,256,256,1.0,4,7.225618594390914,9.488848183304071,210.94987634569407,24.135170204966677,6365.418278612196,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000012,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,512,256,512,1.0,4,7.929534122257068,10.439443249255419,268.5668617486954,24.053031529451186,12559.665973298252,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000013,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,512,256,512,1.0,4,7.956428525937375,10.4405148467049,271.9220407307148,23.773386755524434,12420.1226728037,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000014,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,4,8.178120195101055,12.709568161517382,969.9835730716586,24.352883432237874,2504.2152293026447,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000015,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,512,256,512,1.0,4,9.227612196323628,15.214833105914295,251.3187685981393,24.06390866450601,12547.97609616071,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000016,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,512,256,512,1.0,4,10.01494145056603,15.855199401266873,243.4863317757845,23.873064889337453,12442.622490227222,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000017,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,256,256,256,1.0,4,10.263967869532852,22.861468804068863,253.9612054824829,24.04831102592688,6386.280517093837,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000018,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,4096,64,4096,64,1.0,4,11.153776575834614,23.000262649729848,1988.963596522808,24.759390051402743,3548.805169761181,True,,False,streaming_measured,measured,42
pilot-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000019,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,512,256,512,1.0,4,12.811514670057711,26.550114854238927,267.29616802185774,23.409442635300458,12229.521354660392,True,,False,streaming_measured,measured,42
