run_id,request_id,workload_name,workload_mode,request_type,serving_mode,result_type,connector,route_target,prompt_len_target,output_len_target,prompt_len_actual,output_len_actual,arrival_rate,concurrency,arrival_time,send_time,ttft_ms,tpot_ms,total_latency_ms,success,error_msg,prefix_caching_enabled,ttft_method,data_source,seed
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000000,mixed_70p30d,synthetic_unique,prefill_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,2048,64,2048,64,1.0,64,0.0,0.004446918144822121,268.54020543396473,7.935001884424497,768.445324152708,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000001,mixed_70p30d,synthetic_unique,decode_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,256,256,256,256,1.0,64,1.020060287274801,1.020573497749865,51.73665005713701,13.095578218938089,3391.1090958863497,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000002,mixed_70p30d,synthetic_unique,prefill_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,2048,64,2048,64,1.0,64,1.0453891263175399,1.0459190094843507,292.91635379195213,16.5188465385683,1333.603685721755,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000003,mixed_70p30d,synthetic_unique,prefill_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,2048,64,2048,64,1.0,64,1.3670131903925054,1.3682643631473184,297.6384526118636,12.709179168774021,1098.316740244627,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000004,mixed_70p30d,synthetic_unique,prefill_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,2048,64,2048,64,1.0,64,1.6195993760626188,1.6209987830370665,313.5762410238385,8.706685185195907,862.0974076911807,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000005,mixed_70p30d,synthetic_unique,prefill_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,2048,64,2048,64,1.0,64,2.9531920488707017,2.9539991533383727,290.15428479760885,8.477195698235716,824.217613786459,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000006,mixed_70p30d,synthetic_unique,prefill_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,2048,64,2048,64,1.0,64,4.0823650576692945,4.083555438555777,296.6515589505434,7.977059406657068,799.2063015699387,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000007,mixed_70p30d,synthetic_unique,prefill_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,4096,64,4096,64,1.0,64,6.309653157220675,6.311571686528623,544.9014278128743,23.355381119818915,2016.290438361466,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000008,mixed_70p30d,synthetic_unique,decode_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,256,256,256,256,1.0,64,6.40060556182724,6.400993543677032,492.19377152621746,18.328704429315586,5166.013401001692,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000009,mixed_70p30d,synthetic_unique,prefill_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,4096,64,4096,64,1.0,64,6.948651721223731,6.949866384267807,592.1720368787646,14.718930547436079,1519.4646613672376,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000010,mixed_70p30d,synthetic_unique,decode_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,256,512,256,512,1.0,64,6.97890189843109,6.979207614436746,562.8820499405265,12.913688960796817,7161.7771089077,True,,False,streaming_measured,measured,42
formal-mixed_70p30d-aggregated_tp4-r1-rep1,mixed_70p30d-synthetic_unique-000011,mixed_70p30d,synthetic_unique,decode_heavy,aggregated_tp4,real_aggregated_tp,,http://127.0.0.1:8200/v1/completions,256,256,256,256,1.0,64,7.225618594390914,7.226816367357969,352.35514864325523,16.198283543481548,4482.9174522310495,True,,False,streaming_measured,measured,42
