run_id,request_id,workload_name,workload_mode,request_type,serving_mode,result_type,connector,route_target,prompt_len_target,output_len_target,prompt_len_actual,output_len_actual,arrival_rate,concurrency,arrival_time,send_time,ttft_ms,tpot_ms,total_latency_ms,success,error_msg,prefix_caching_enabled,ttft_method,data_source,seed
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000000,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,64,0.0,0.00701563898473978,421.0636857897043,24.016635743753305,1934.1117376461625,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000001,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,256,256,256,1.0,64,1.020060287274801,1.0217868415638804,193.23255121707916,23.866124666642907,6279.094341211021,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000002,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,4096,64,4096,64,1.0,64,1.0453891263175399,1.0459115663543344,821.4089516550303,25.073390468836777,2401.032551191747,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000003,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,64,1.3670131903925054,1.3684379570186138,441.2007965147495,24.38715271770008,1977.5914177298546,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000004,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,64,1.6195993760626188,1.620749082416296,473.7023450434208,24.856636345031717,2039.6704347804189,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000005,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,64,2.9531920488707017,2.956168146803975,438.40428348630667,24.388213420198078,1974.8617289587855,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000006,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,64,4.0823650576692945,4.083091787993908,413.157326169312,23.409916694083858,1887.982077896595,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000007,mixed_50p50d,synthetic_unique,decode_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,256,256,256,256,1.0,64,6.309653157220675,6.311044543981552,224.48128182440996,24.294543646129906,6419.589911587536,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000008,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,4096,64,4096,64,1.0,64,6.40060556182724,6.401499032042921,773.6541386693716,24.492253224173236,2316.6660917922854,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-real_pd_nixl_2p2d-r1-rep1,mixed_50p50d-synthetic_unique-000009,mixed_50p50d,synthetic_unique,prefill_heavy,real_pd_nixl_2p2d,real_disaggregated_pd,NixlConnector,http://127.0.0.1:8700/v1/completions,2048,64,2048,64,1.0,64,6.948651721223731,6.950343920849264,453.6200128495693,24.74829312118273,2012.7624794840813,True,,False,streaming_measured,measured,42
