timestamp,gpu_id,gpu_util,memory_used_mb,memory_total_mb,power_watt,temperature_c,run_id,serving_mode,workload_name,arrival_rate,concurrency,collector_backend
2026-06-21T17:27:46.960589+00:00,0,0.0,42776.0,49140.0,95.721,59,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:46.960589+00:00,1,0.0,42776.0,49140.0,98.831,67,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:46.960589+00:00,2,0.0,42776.0,49140.0,93.454,59,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:46.960589+00:00,3,0.0,42776.0,49140.0,158.424,67,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:47.465554+00:00,0,0.0,42776.0,49140.0,90.124,58,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:47.465554+00:00,1,0.0,42776.0,49140.0,97.466,67,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:47.465554+00:00,2,0.0,42776.0,49140.0,87.414,59,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:47.465554+00:00,3,0.0,42776.0,49140.0,99.822,67,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:47.969448+00:00,0,0.0,42776.0,49140.0,90.118,58,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:47.969448+00:00,1,0.0,42776.0,49140.0,97.466,67,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:47.969448+00:00,2,0.0,42776.0,49140.0,87.414,59,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:47.969448+00:00,3,0.0,42776.0,49140.0,99.709,67,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:48.473251+00:00,0,0.0,42776.0,49140.0,90.132,58,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:48.473251+00:00,1,0.0,42776.0,49140.0,89.304,66,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:48.473251+00:00,2,0.0,42776.0,49140.0,81.225,58,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:48.473251+00:00,3,0.0,42776.0,49140.0,95.405,66,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:48.976395+00:00,0,0.0,42776.0,49140.0,90.135,58,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:48.976395+00:00,1,0.0,42776.0,49140.0,89.304,66,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:48.976395+00:00,2,0.0,42776.0,49140.0,81.225,58,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:48.976395+00:00,3,0.0,42776.0,49140.0,95.405,66,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:49.479824+00:00,0,0.0,42776.0,49140.0,90.135,58,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:49.479824+00:00,1,0.0,42776.0,49140.0,88.989,66,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:49.479824+00:00,2,0.0,42776.0,49140.0,80.616,58,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:49.479824+00:00,3,0.0,42776.0,49140.0,93.016,66,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:49.983900+00:00,0,0.0,42776.0,49140.0,89.815,57,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:49.983900+00:00,1,0.0,42776.0,49140.0,88.989,66,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:49.983900+00:00,2,0.0,42776.0,49140.0,80.616,58,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:49.983900+00:00,3,0.0,42776.0,49140.0,93.016,65,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:50.487694+00:00,0,0.0,42776.0,49140.0,89.815,57,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
2026-06-21T17:27:50.487694+00:00,1,0.0,42776.0,49140.0,88.556,65,formal-mixed_50p50d-colocated_4replica-r8-rep1,colocated_4replica,mixed_50p50d,8.0,64,pynvml
