timestamp,gpu_id,gpu_util,memory_used_mb,memory_total_mb,power_watt,temperature_c,run_id,serving_mode,workload_name,arrival_rate,concurrency,collector_backend
2026-06-21T17:19:30.007721+00:00,0,0.0,42776.0,49140.0,87.889,51,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:30.007721+00:00,1,0.0,42776.0,49140.0,85.308,58,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:30.007721+00:00,2,0.0,42776.0,49140.0,76.609,50,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:30.007721+00:00,3,0.0,42776.0,49140.0,116.21,62,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:30.512342+00:00,0,0.0,42776.0,49140.0,87.889,51,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:30.512342+00:00,1,0.0,42776.0,49140.0,85.099,58,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:30.512342+00:00,2,0.0,42776.0,49140.0,76.609,50,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:30.512342+00:00,3,0.0,42776.0,49140.0,116.21,61,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:31.015686+00:00,0,0.0,42776.0,49140.0,87.781,51,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:31.015686+00:00,1,0.0,42776.0,49140.0,85.099,58,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:31.015686+00:00,2,0.0,42776.0,49140.0,75.951,49,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:31.015686+00:00,3,0.0,42776.0,49140.0,95.62,61,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:31.519117+00:00,0,0.0,42776.0,49140.0,87.748,51,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:31.519117+00:00,1,0.0,42776.0,49140.0,84.943,57,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:31.519117+00:00,2,0.0,42776.0,49140.0,75.951,49,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:31.519117+00:00,3,0.0,42776.0,49140.0,95.62,60,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:32.022516+00:00,0,0.0,42776.0,49140.0,87.725,50,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:32.022516+00:00,1,0.0,42776.0,49140.0,84.784,57,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:32.022516+00:00,2,0.0,42776.0,49140.0,75.785,49,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:32.022516+00:00,3,0.0,42776.0,49140.0,85.237,60,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:32.526414+00:00,0,0.0,42776.0,49140.0,87.719,50,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:32.526414+00:00,1,0.0,42776.0,49140.0,84.555,57,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:32.526414+00:00,2,0.0,42776.0,49140.0,75.785,49,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:32.526414+00:00,3,0.0,42776.0,49140.0,84.85,60,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:33.029907+00:00,0,0.0,42776.0,49140.0,87.719,50,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:33.029907+00:00,1,0.0,42776.0,49140.0,84.537,57,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:33.029907+00:00,2,0.0,42776.0,49140.0,75.505,48,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
2026-06-21T17:19:33.029907+00:00,3,0.0,42776.0,49140.0,83.856,59,formal-mixed_30p70d-colocated_4replica-r4-rep1,colocated_4replica,mixed_30p70d,4.0,64,pynvml
