run_id,request_id,workload_name,workload_mode,request_type,serving_mode,result_type,connector,route_target,prompt_len_target,output_len_target,prompt_len_actual,output_len_actual,arrival_rate,concurrency,arrival_time,send_time,ttft_ms,tpot_ms,total_latency_ms,success,error_msg,prefix_caching_enabled,ttft_method,data_source,seed
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000000,mixed_50p50d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8100/v1/completions,2048,64,2048,64,8.0,64,0.0,0.0068399980664253235,307.5185548514128,40.742670481521934,2874.3067951872945,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000001,mixed_50p50d,synthetic_unique,decode_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8101/v1/completions,256,256,256,256,8.0,64,0.12750753590935013,0.12829577177762985,91.84090420603752,28.74803060629204,7422.588708810508,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000002,mixed_50p50d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8102/v1/completions,4096,64,4096,64,8.0,64,0.13067364078969249,0.13140092510730028,640.2521217241883,49.24747346353436,3742.842949926853,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000003,mixed_50p50d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8103/v1/completions,2048,64,2048,64,8.0,64,0.17087664879906317,0.17165546398609877,311.6076411679387,26.073180168630586,1954.2179917916656,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000004,mixed_50p50d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8100/v1/completions,2048,64,2048,64,8.0,64,0.20244992200782735,0.2028582701459527,450.4467910155654,36.57102929280391,2754.4216364622116,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000005,mixed_50p50d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8101/v1/completions,2048,64,2048,64,8.0,64,0.3691490061088377,0.3702252423390746,368.75455640256405,30.577970757370903,2295.166714116931,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000006,mixed_50p50d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8102/v1/completions,2048,64,2048,64,8.0,64,0.5102956322086618,0.5109157133847475,606.1806473881006,53.87372458501468,4000.2252962440252,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000007,mixed_50p50d,synthetic_unique,decode_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8103/v1/completions,256,256,256,256,8.0,64,0.7887066446525843,0.7895290581509471,92.5128348171711,30.73447485107417,7929.803921841085,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000008,mixed_50p50d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8100/v1/completions,4096,64,4096,64,8.0,64,0.800075695228405,0.8008009316399693,846.9944447278976,25.7689587269274,2470.438844524324,True,,False,streaming_measured,measured,42
formal-mixed_50p50d-colocated_4replica-r8-rep1,mixed_50p50d-synthetic_unique-000009,mixed_50p50d,synthetic_unique,prefill_heavy,colocated_4replica,real_colocated,,http://127.0.0.1:8101/v1/completions,2048,64,2048,64,8.0,64,0.8685814651529664,0.8697670996189117,374.04182367026806,26.846711878620443,2065.384672023356,True,,False,streaming_measured,measured,42
