workload_name,ratio_p,ratio_d,arrival_rate,kv_transfer_ms,num_requests,avg_ttft_ms,p95_ttft_ms,p99_ttft_ms,avg_tpot_ms,p95_tpot_ms,p99_tpot_ms,avg_total_latency_ms,p95_total_latency_ms,throughput_req_s,throughput_tok_s,goodput_req_s,prefill_util,decode_util,avg_prefill_queue_wait_ms,avg_decode_queue_wait_ms,data_source
mixed_50p50d,1,3,4.0,50.0,200,139840.3191422422,265428.24627716694,270859.29725124553,23.243960196978765,23.886028854619887,23.886028854619887,144823.62652186793,270088.0393331179,0.5957975612197874,129.64554932142573,0.008936963418296811,0.15271154937332862,0.9896807945298614,4251.554959539862,135282.4496904767,simulated
mixed_50p50d,1,3,8.0,0.0,200,152357.8476679467,288133.13681989524,295188.9177775436,23.243960196978765,23.886028854619887,23.886028854619887,157341.15504757245,292581.9008392251,0.5958863181235629,129.6648628236873,0.008938294771853443,0.15273429905405136,0.9898282288410536,12844.78599057311,139256.74718514798,simulated
mixed_50p50d,1,3,8.0,5.0,200,152362.84766794674,288138.13681989524,295193.9177775436,23.243960196978765,23.886028854619887,23.886028854619887,157346.15504757248,292586.90083922516,0.5958774412432,129.6629312145203,0.008938161618648001,0.1527320237809686,0.9898134834332468,12844.78599057311,139256.74718514798,simulated
mixed_50p50d,1,3,8.0,20.0,200,152377.84766794674,288153.1368198952,295208.9177775436,23.243960196978765,23.886028854619887,23.886028854619887,157361.15504757248,292601.9008392251,0.5958508121889003,129.6571367323047,0.008937762182833504,0.15272519836843731,0.9897692498456454,12844.78599057311,139256.74718514798,simulated
mixed_50p50d,1,3,8.0,50.0,200,152407.8476679467,288183.1368198952,295238.9177775436,23.243960196978765,23.886028854619887,23.886028854619887,157391.15504757245,292631.9008392251,0.5957975612197874,129.64554932142573,0.008936963418296811,0.15271154937332862,0.9896807945298614,12844.78599057311,139256.74718514798,simulated
mixed_50p50d,2,2,0.5,0.0,200,56139.01287727428,107649.77972591462,118920.69109887752,23.243960196978765,23.886028854619887,23.886028854619887,61122.32025690002,113383.81404679021,0.3909323546263993,85.06688036670448,0.02150127950445196,0.05010081398532104,0.9740680438721007,0.0,55882.69838504865,simulated
mixed_50p50d,2,2,0.5,5.0,200,56144.01287727428,107654.7797259146,118925.69109887752,23.243960196978765,23.886028854619887,23.886028854619887,61127.32025690002,113388.81404679021,0.3909285339610925,85.06604898993372,0.021501069367860087,0.050100324339377,0.9740585240972914,0.0,55882.69838504865,simulated
mixed_50p50d,2,2,0.5,20.0,200,56159.01287727428,107669.77972591459,118940.6910988775,23.243960196978765,23.886028854619887,23.886028854619887,61142.32025690002,113403.8140467902,0.3909170724132411,85.06355495712126,0.02150043898272826,0.05009885545896818,0.9740299658892966,0.0,55882.698385048636,simulated
mixed_50p50d,2,2,0.5,50.0,200,56189.012877274305,107699.77972591462,118970.69109887753,23.243960196978765,23.886028854619887,23.886028854619887,61172.32025690004,113433.81404679023,0.39089415133365163,85.05856733020259,0.02149917832335084,0.05009591795653006,0.9739728544967631,0.0,55882.698385048636,simulated
mixed_50p50d,2,2,1.0,0.0,200,148564.5631341749,285368.7533702974,288945.7010377442,23.243960196978765,23.886028854619887,23.886028854619887,153547.87051380068,289828.124220624,0.3989490613398455,86.81131574755038,0.0039894906133984545,0.05112821304061049,0.9940429007348065,2.3887086421153647,148305.85993330716,simulated
mixed_50p50d,2,2,1.0,5.0,200,148569.5631341749,285373.7533702974,288950.7010377442,23.243960196978765,23.886028854619887,23.886028854619887,153552.87051380065,289833.124220624,0.39894508237069204,86.81044992386259,0.003989450823706921,0.05112770310688142,0.9940329865216337,2.3887086421153647,148305.85993330716,simulated
mixed_50p50d,2,2,1.0,20.0,200,148584.56313417494,285388.7533702974,288965.70103774423,23.243960196978765,23.886028854619887,23.886028854619887,153567.87051380068,289848.1242206239,0.3989331459394345,86.80785255642094,0.003989331459394345,0.05112617336672304,0.9940032450686477,2.3887086421153647,148305.85993330716,simulated
mixed_50p50d,2,2,1.0,50.0,200,148614.56313417497,285418.7533702974,288995.7010377442,23.243960196978765,23.886028854619887,23.886028854619887,153597.87051380068,289878.124220624,0.39890927521961833,86.80265828778894,0.0039890927521961835,0.05112311416100866,0.9939437675015392,2.3887086421153647,148305.85993330716,simulated
mixed_50p50d,2,2,2.0,0.0,200,199311.9565112612,377177.0491621962,385699.66046752135,23.243960196978765,23.886028854619887,23.886028854619887,204295.26389088694,382810.2978810382,0.3989639752691114,86.81456101855865,0.003989639752691114,0.05113012436871394,0.9940800610816917,23.88851276379402,199031.75350627175,simulated
mixed_50p50d,2,2,2.0,5.0,200,199316.9565112612,377182.0491621962,385704.66046752135,23.243960196978765,23.886028854619887,23.886028854619887,204300.26389088697,382815.2978810382,0.39895999600246196,86.81369513013573,0.00398959996002462,0.05112961439685859,0.9940701461272617,23.88851276379402,199031.75350627175,simulated
mixed_50p50d,2,2,2.0,20.0,200,199331.95651126123,377197.04916219634,385719.66046752135,23.243960196978765,23.886028854619887,23.886028854619887,204315.26389088697,382830.2978810382,0.3989480586787698,86.81109756850032,0.003989480586787698,0.05112808454232825,0.9940404024506376,23.88851276379402,199031.75350627175,simulated
mixed_50p50d,2,2,2.0,50.0,200,199361.95651126123,377227.0491621963,385749.66046752135,23.243960196978765,23.886028854619887,23.886028854619887,204345.26389088697,382860.2978810383,0.3989241861743246,86.80590291153304,0.003989241861743246,0.05112502510790074,0.9939809204368518,23.88851276379402,199031.7535062718,simulated
mixed_50p50d,2,2,4.0,0.0,200,225006.18916925645,423660.58448230976,434860.6190414382,23.243960196978765,23.886028854619887,23.886028854619887,229989.4965488822,429218.18172382563,0.39887734831542176,86.79571099343578,0.003988773483154217,0.051119022496889925,0.9938642167128935,150.77128068724952,224599.10339634356,simulated
mixed_50p50d,2,2,4.0,5.0,200,225011.18916925645,423665.58448230976,434865.6190414382,23.243960196978765,23.886028854619887,23.886028854619887,229994.49654888216,429223.18172382563,0.3988733707766105,86.79484548099045,0.003988733707766106,0.05111851274646957,0.9938543060636381,150.77128068724952,224599.10339634356,simulated
mixed_50p50d,2,2,4.0,20.0,200,225026.18916925645,423680.5844823097,434880.61904143816,23.243960196978765,23.886028854619887,23.886028854619887,230009.49654888216,429238.18172382563,0.39886143863612294,86.79224904722035,0.003988614386361229,0.05111698355620445,0.9938245753017649,150.77128068724952,224599.10339634356,simulated
mixed_50p50d,2,2,4.0,50.0,200,225056.18916925645,423710.5844823098,434910.6190414382,23.243960196978765,23.886028854619887,23.886028854619887,230039.4965488822,429268.18172382563,0.3988375764966913,86.78705664568004,0.003988375764966913,0.051113925450128536,0.9937651191140033,150.77128068724952,224599.10339634356,simulated
mixed_50p50d,2,2,8.0,0.0,200,238032.63230207245,446452.3393570417,459423.4643059131,23.243960196978765,23.886028854619887,23.886028854619887,243015.93968169822,452073.4424783728,0.3989572021171639,86.81308718069486,0.003989572021171639,0.05112925634021284,0.99406318473265,2039.4379066687825,235736.87990317808,simulated
mixed_50p50d,2,2,8.0,5.0,200,238037.63230207245,446457.3393570417,459428.4643059131,23.243960196978765,23.886028854619887,23.886028854619887,243020.93968169822,452078.4424783728,0.39895322298562347,86.81222132167167,0.003989532229856234,0.0511287463856727,0.994053270114865,2039.4379066687825,235736.87990317808,simulated
mixed_50p50d,2,2,8.0,20.0,200,238052.63230207245,446472.3393570417,459443.46430591313,23.243960196978765,23.886028854619887,23.886028854619887,243035.93968169822,452093.4424783728,0.39894128606723406,86.80962384823013,0.003989412860672341,0.051127216583084834,0.9940235274481151,2039.4379066687825,235736.87990317808,simulated
mixed_50p50d,2,2,8.0,50.0,200,238082.63230207248,446502.3393570417,459473.4643059131,23.243960196978765,23.886028854619887,23.886028854619887,243065.93968169822,452123.4424783728,0.3989174143732854,86.8044293676269,0.003989174143732854,0.05112415725252832,0.9939640474538056,2039.4379066687825,235736.87990317808,simulated
mixed_50p50d,3,1,0.5,0.0,200,300090.66606123577,573284.4779990064,581931.0462950468,23.243960196978765,23.886028854619887,23.886028854619887,305073.9734408615,578999.1092163926,0.20065951924450276,43.6635113876038,0.0010032975962225136,0.01714398092846572,0.9999480630432833,0.0,299834.3515690101,simulated
