workload_name,ratio_p,ratio_d,arrival_rate,kv_transfer_ms,num_requests,avg_ttft_ms,p95_ttft_ms,p99_ttft_ms,avg_tpot_ms,p95_tpot_ms,p99_tpot_ms,avg_total_latency_ms,p95_total_latency_ms,throughput_req_s,throughput_tok_s,goodput_req_s,prefill_util,decode_util,avg_prefill_queue_wait_ms,avg_decode_queue_wait_ms,data_source
mixed_50p50d,1,3,2.0,20.0,200,137496.88991233642,236912.94294426724,248886.55488499027,23.244659783533624,23.886028854619887,23.886028854619887,142803.00655647862,239206.1309826492,0.5542876381956781,128.4173600171747,0.022171505527827123,0.14207195453107835,0.9803716208907849,166.09331882227562,137054.4821012885,simulated
mixed_50p50d,1,3,2.0,50.0,200,137526.88991233642,236942.94294426727,248916.5548849903,23.244659783533624,23.886028854619887,23.886028854619887,142833.00655647862,239236.13098264916,0.554241556809151,128.40668388154413,0.022169662272366043,0.14206014320388963,0.9802901164867728,166.09331882227562,137054.4821012885,simulated
mixed_50p50d,1,3,4.0,0.0,200,158936.82062641636,284741.6558990777,298114.4015289834,23.244659783533624,23.886028854619887,23.886028854619887,164242.93727055856,286725.2109661911,0.5550452454782995,128.5928824724124,0.013876131136957487,0.1422661402570299,0.9817116050947987,2591.708957157325,156088.7971770334,simulated
mixed_50p50d,1,3,4.0,5.0,200,158941.82062641636,284746.6558990777,298119.4015289834,23.244659783533624,23.886028854619887,23.886028854619887,164247.93727055856,286730.2109661911,0.5550375437045572,128.5910981254718,0.013875938592613928,0.1422641661808039,0.9816979829248508,2591.708957157325,156088.7971770334,simulated
mixed_50p50d,1,3,4.0,20.0,200,158956.82062641636,284761.6558990777,298134.4015289834,23.244659783533624,23.886028854619887,23.886028854619887,164262.93727055856,286745.2109661911,0.5550144396657087,128.5857453817514,0.013875360991642717,0.1422582442808181,0.9816571186831572,2591.708957157325,156088.7971770334,simulated
mixed_50p50d,1,3,4.0,50.0,200,158986.8206264164,284791.6558990777,298164.4015289834,23.244659783533624,23.886028854619887,23.886028854619887,164292.93727055858,286775.2109661911,0.5549682373579152,128.5750412310818,0.013874205933947881,0.14224640195975635,0.9815754004050302,2591.708957157325,156088.7971770334,simulated
mixed_50p50d,1,3,8.0,0.0,200,169857.03393506535,308954.0578078558,322847.59271769086,23.244659783533624,23.886028854619887,23.886028854619887,175163.15057920755,310856.8267534951,0.5553711214854727,128.66838142575432,0.011107422429709456,0.14234966700033705,0.9822879837966614,12556.993793474492,157043.72564936522,simulated
mixed_50p50d,1,3,8.0,5.0,200,169862.03393506535,308959.0578078558,322852.59271769086,23.244659783533624,23.886028854619887,23.886028854619887,175168.15057920755,310861.8267534951,0.5553634106654675,128.6665949829755,0.01110726821330935,0.14234769060542274,0.9822743456265379,12556.993793474492,157043.72564936522,simulated
mixed_50p50d,1,3,8.0,20.0,200,169877.03393506535,308974.0578078557,322867.59271769086,23.244659783533624,23.886028854619887,23.886028854619887,175183.15057920755,310876.826753495,0.5553402794900901,128.6612359522641,0.011106805589801804,0.14234176174995133,0.9822334333883155,12556.993793474492,157043.72564936522,simulated
mixed_50p50d,1,3,8.0,50.0,200,169907.03393506538,309004.0578078558,322897.59271769086,23.244659783533624,23.886028854619887,23.886028854619887,175213.15057920755,310906.8267534951,0.555294022919407,128.6505192299682,0.01110588045838814,0.14232990552052457,0.9821516191351144,12556.993793474492,157043.72564936522,simulated
mixed_50p50d,2,2,0.5,0.0,200,107174.85566684912,164389.17641698185,169932.54888999867,23.244659783533624,23.886028854619887,23.886028854619887,112480.97231099132,168637.13245779893,0.3662519458944091,84.85325082481671,0.021975116753664547,0.0469378407692903,0.9716877730298956,0.0,106918.54117462347,simulated
mixed_50p50d,2,2,0.5,5.0,200,107179.85566684912,164394.17641698185,169937.54888999864,23.244659783533624,23.886028854619887,23.886028854619887,112485.97231099132,168642.13245779893,0.3662485924129178,84.8524738902248,0.02197491554477507,0.046937410996337484,0.9716788760479171,0.0,106918.54117462347,simulated
mixed_50p50d,2,2,0.5,20.0,200,107194.85566684912,164409.17641698185,169952.54888999864,23.244659783533624,23.886028854619887,23.886028854619887,112500.9723109913,168657.1324577989,0.3662385323368961,84.85014317181209,0.021974311940213768,0.04693612172469886,0.9716521860795072,0.0,106918.54117462347,simulated
mixed_50p50d,2,2,0.5,50.0,200,107224.85566684912,164439.17641698188,169982.54888999867,23.244659783533624,23.886028854619887,23.886028854619887,112530.97231099135,168687.13245779893,0.366218413842736,84.84548211908508,0.02197310483056416,0.04693354339389136,0.971598810541148,0.0,106918.54117462347,simulated
mixed_50p50d,2,2,1.0,0.0,200,186571.8776943493,306401.4442892952,321506.8337619134,23.244659783533624,23.886028854619887,23.886028854619887,191877.9943384915,312848.59134785284,0.37167654378879544,86.11002166498812,0.016725444470495794,0.04763304229670427,0.9860795476174865,1.6820685828264104,186313.88113354082,simulated
mixed_50p50d,2,2,1.0,5.0,200,186576.8776943493,306406.4442892952,321511.8337619134,23.244659783533624,23.886028854619887,23.886028854619887,191882.9943384915,312853.59134785284,0.3716730902345555,86.10922154554183,0.016725289060555,0.04763259969870358,0.9860703851366696,1.6820685828264104,186313.88113354082,simulated
mixed_50p50d,2,2,1.0,20.0,200,186591.8776943493,306421.4442892952,321526.8337619135,23.244659783533624,23.886028854619887,23.886028854619887,191897.9943384915,312868.59134785284,0.37166272995690286,86.10682127641525,0.01672482284806063,0.04763127195405065,0.9860428987158241,1.6820685828264104,186313.88113354082,simulated
mixed_50p50d,2,2,1.0,50.0,200,186621.8776943493,306451.4442892951,321556.8337619135,23.244659783533624,23.886028854619887,23.886028854619887,191927.9943384915,312898.59134785284,0.3716420111342391,86.10202113958053,0.016723890501040763,0.047628616686795376,0.9859879304709328,1.6820685828264104,186313.8811335408,simulated
mixed_50p50d,2,2,2.0,0.0,200,229405.10258515424,401927.1824758908,420212.06719031476,23.244659783533624,23.886028854619887,23.886028854619887,234711.2192292965,404953.65628574044,0.37355961490054174,86.5462915801575,0.0074711922980108345,0.04787437150462029,0.9910754451015567,6.992943791721715,229141.7951491369,simulated
mixed_50p50d,2,2,2.0,5.0,200,229410.10258515424,401932.1824758908,420217.06719031476,23.244659783533624,23.886028854619887,23.886028854619887,234716.2192292965,404958.6562857404,0.37355612626347495,86.54548333272187,0.007471122525269499,0.047873924410501124,0.991066189543954,6.992943791721715,229141.7951491369,simulated
mixed_50p50d,2,2,2.0,20.0,200,229425.10258515424,401947.1824758908,420232.06719031476,23.244659783533624,23.886028854619887,23.886028854619887,234731.21922929643,404973.6562857404,0.37354566074322426,86.54305868099019,0.007470913214864485,0.04787258317824665,0.991038423908358,6.992943791721715,229141.7951491369,simulated
mixed_50p50d,2,2,2.0,50.0,200,229455.10258515424,401977.1824758908,420262.0671903147,23.244659783533624,23.886028854619887,23.886028854619887,234761.21922929643,405003.6562857404,0.37352473146183157,86.53820978507714,0.007470494629236632,0.047869900939180254,0.9909828973041844,6.992943791721715,229141.7951491369,simulated
mixed_50p50d,2,2,4.0,0.0,200,251708.9487759234,450133.4207322652,469784.76360000536,23.244659783533624,23.886028854619887,23.886028854619887,257015.06542006566,453355.99232000293,0.37373175172665246,86.58617224003085,0.005605976275899787,0.047896432086209244,0.9915321341406046,49.36130622253956,251403.27297747522,simulated
mixed_50p50d,2,2,4.0,5.0,200,251713.9487759234,450138.4207322652,469789.76360000536,23.244659783533624,23.886028854619887,23.886028854619887,257020.06542006563,453360.99232000293,0.37372825987372166,86.58536324754384,0.005605923898105825,0.047895984579953796,0.991522870051127,49.36130622253956,251403.27297747522,simulated
mixed_50p50d,2,2,4.0,20.0,200,251728.94877592346,450153.4207322652,469804.76360000536,23.244659783533624,23.886028854619887,23.886028854619887,257035.06542006563,453375.992320003,0.37371778470641953,86.58293636078326,0.005605766770596292,0.04789464211135979,0.9914950788213412,49.36130622253956,251403.27297747525,simulated
mixed_50p50d,2,2,4.0,50.0,200,251758.9487759234,450183.4207322652,469834.7636000053,23.244659783533624,23.886028854619887,23.886028854619887,257065.06542006563,453405.99232000293,0.3736968361333568,86.5780829953761,0.005605452542000352,0.04789195739992608,0.9914395010352416,49.36130622253956,251403.27297747525,simulated
mixed_50p50d,2,2,8.0,0.0,200,263050.16375503765,474010.9135344697,493339.82447675674,23.244659783533624,23.886028854619887,23.886028854619887,268356.2803991798,476860.49907787365,0.37342391468395214,86.51485255397803,0.005601358720259282,0.04785698053856525,0.9907154245126267,1241.6714021742162,261552.17786063775,simulated
mixed_50p50d,2,2,8.0,5.0,200,263055.1637550376,474015.9135344697,493344.82447675674,23.244659783533624,23.886028854619887,23.886028854619887,268361.2803991798,476865.49907787365,0.3734204285809955,86.51404489364505,0.005601306428714933,0.04785653376921067,0.9907061756781661,1241.6714021742162,261552.17786063775,simulated
mixed_50p50d,2,2,8.0,20.0,200,263070.16375503765,474030.9135344698,493359.8244767567,23.244659783533624,23.886028854619887,23.886028854619887,268376.28039917984,476880.4990778737,0.3734099706626494,86.51162200312262,0.0037340997066264946,0.04785519351119537,0.9906784302108667,1241.6714021742162,261552.17786063775,simulated
mixed_50p50d,2,2,8.0,50.0,200,263100.16375503765,474060.9135344697,493389.8244767568,23.244659783533624,23.886028854619887,23.886028854619887,268406.28039917984,476910.49907787365,0.3733890565831497,86.50677662918413,0.0037338905658314972,0.04785251322036169,0.9906229439382014,1241.6714021742162,261552.17786063775,simulated
mixed_50p50d,3,1,0.5,0.0,200,376695.83411443816,615424.6983911677,649524.3362699408,23.244659783533624,23.886028854619887,23.886028854619887,382001.95075858035,619454.8674279512,0.18792497809259537,43.538458924492495,0.004698124452314884,0.016055965112106472,0.9971518541071779,0.0,376439.51962221257,simulated
mixed_50p50d,3,1,0.5,5.0,200,376700.83411443816,615429.6983911678,649529.3362699406,23.244659783533624,23.886028854619887,23.886028854619887,382006.95075858035,619459.8674279511,0.18792409520180856,43.538254376355006,0.004698102380045214,0.016055889679538565,0.9971471693856788,0.0,376439.5196222125,simulated
mixed_50p50d,3,1,0.5,20.0,200,376715.83411443816,615444.6983911677,649544.3362699407,23.244659783533624,23.886028854619887,23.886028854619887,382021.9507585804,619474.8674279512,0.18792144657922222,43.537640743474206,0.004698036164480556,0.016055663386087465,0.9971331154852896,0.0,376439.5196222125,simulated
mixed_50p50d,3,1,0.5,50.0,200,376745.83411443816,615474.6983911676,649574.3362699407,23.244659783533624,23.886028854619887,23.886028854619887,382051.95075858035,619504.8674279511,0.18791614955802316,43.536413529602804,0.0046979037389505785,0.016055210818321147,0.9971050088729407,0.0,376439.5196222125,simulated
mixed_50p50d,3,1,1.0,0.0,200,462407.6386271225,806031.6885701824,848995.9817079884,23.244659783533624,23.886028854619887,23.886028854619887,467713.7552712646,808174.6826741361,0.18840892086825997,43.65057878675847,0.0018840892086825999,0.01609731229437672,0.9997197109239441,0.0,462151.32413489686,simulated
mixed_50p50d,3,1,1.0,5.0,200,462412.6386271225,806036.6885701824,849000.9817079883,23.244659783533624,23.886028854619887,23.886028854619887,467718.7552712646,808179.682674136,0.1884080334244035,43.6503731837658,0.0018840803342440348,0.016097236472802902,0.9997150020433265,0.0,462151.32413489686,simulated
mixed_50p50d,3,1,1.0,20.0,200,462427.6386271225,806051.6885701824,849015.9817079884,23.244659783533624,23.886028854619887,23.886028854619887,467733.7552712646,808194.6826741361,0.1884053711429937,43.64975638640878,0.001884053711429937,0.016097009012366995,0.9997008756676266,0.0,462151.32413489686,simulated
mixed_50p50d,3,1,1.0,50.0,200,462457.6386271224,806081.6885701823,849045.9817079884,23.244659783533624,23.886028854619887,23.886028854619887,467763.7552712646,808224.682674136,0.18840004680588243,43.64852284398684,0.0018840004680588244,0.01609655411077929,0.9996726241138614,0.0,462151.32413489686,simulated
mixed_50p50d,3,1,2.0,0.0,200,507132.56785331236,903065.3140355895,947926.3980037807,23.244659783533624,23.886028854619887,23.886028854619887,512438.6844974546,905080.348738042,0.18840892086825997,43.65057878675847,0.0009420446043412999,0.01609731229437672,0.9997197109239441,0.5958342571747011,506875.6575268295,simulated
mixed_50p50d,3,1,2.0,5.0,200,507137.56785331236,903070.3140355895,947931.3980037806,23.244659783533624,23.886028854619887,23.886028854619887,512443.68449745455,905085.348738042,0.1884080334244035,43.6503731837658,0.0009420401671220174,0.016097236472802902,0.9997150020433265,0.5958342571747011,506875.6575268295,simulated
mixed_50p50d,3,1,2.0,20.0,200,507152.56785331236,903085.3140355893,947946.3980037807,23.244659783533624,23.886028854619887,23.886028854619887,512458.68449745455,905100.3487380419,0.1884053711429937,43.64975638640878,0.0009420268557149685,0.016097009012366995,0.9997008756676266,0.5958342571747011,506875.6575268295,simulated
mixed_50p50d,3,1,2.0,50.0,200,507182.56785331236,903115.3140355893,947976.3980037807,23.244659783533624,23.886028854619887,23.886028854619887,512488.68449745455,905130.3487380419,0.18840004680588243,43.64852284398684,0.0009420002340294122,0.01609655411077929,0.9996726241138614,0.5958342571747011,506875.6575268295,simulated
mixed_50p50d,3,1,4.0,0.0,200,530527.9880835419,951537.9972524617,997054.313215318,23.244659783533624,23.886028854619887,23.886028854619887,535834.1047276839,962736.8998779267,0.18843018481718657,43.65550521844578,0.0009421509240859329,0.016099129047134,0.9998325399172637,6.834512106641172,530264.8390792096,simulated
mixed_50p50d,3,1,4.0,5.0,200,530532.9880835419,951542.9972524617,997059.3132153179,23.244659783533624,23.886028854619887,23.886028854619887,535839.1047276839,962741.8998779267,0.1884292971730043,43.65529956904164,0.0009421464858650215,0.01609905320844471,0.999827829973694,6.834512106641172,530264.8390792096,simulated
mixed_50p50d,3,1,4.0,20.0,200,530547.9880835419,951557.9972524617,997074.313215318,23.244659783533624,23.886028854619887,23.886028854619887,535854.1047276839,962756.8998779267,0.1884266342906342,43.654682632454126,0.0009421331714531709,0.01609882569666386,0.9998137004092287,6.834512106641172,530264.8390792096,simulated
mixed_50p50d,3,1,4.0,50.0,200,530577.9880835419,951587.9972524618,997104.3132153179,23.244659783533624,23.886028854619887,23.886028854619887,535884.104727684,962786.8998779268,0.18842130875167867,43.653448811588916,0.0009421065437583934,0.01609837069239279,0.9997854424783378,6.834512106641172,530264.8390792096,simulated
mixed_50p50d,3,1,8.0,0.0,200,543812.8294105377,975886.7128937972,1021863.8711628085,23.244659783533624,23.886028854619887,23.886028854619887,549118.94605468,987085.615519262,0.18844136772506287,43.65809607454256,0.0009422068386253143,0.01610008449425197,0.9998918777308761,71.36110666905967,543485.1538116431,simulated
mixed_50p50d,3,1,8.0,5.0,200,543817.8294105377,975891.7128937972,1021868.8711628084,23.244659783533624,23.886028854619887,23.886028854619887,549123.94605468,987090.615519262,0.18844047997551835,43.65789040072809,0.0009422023998775918,0.016100008646560724,0.999887167228242,71.36110666905967,543485.1538116431,simulated
mixed_50p50d,3,1,8.0,20.0,200,543832.8294105377,975906.7128937971,1021883.8711628084,23.244659783533624,23.886028854619887,23.886028854619887,549138.94605468,987105.615519262,0.18843781677707042,43.65727339091167,0.0009421890838853521,0.016099781107774765,0.9998730359866308,71.36110666905967,543485.1538116431,simulated
mixed_50p50d,3,1,8.0,50.0,200,543862.8294105377,975936.7128937971,1021913.8711628084,23.244659783533624,23.886028854619887,23.886028854619887,549168.94605468,987135.615519262,0.18843249060599945,43.65603942359795,0.0009421624530299973,0.016099326049496914,0.9998447747016617,71.36110666905967,543485.1538116431,simulated
mixed_50p50d,1,7,0.5,0.0,200,477.2967168706141,1043.5651199322997,5161.126747222021,23.244659783533624,23.886028854619887,23.886028854619887,5783.41336101281,11760.883762594347,0.4880895369111787,113.08058391158188,0.46368506006561977,0.12510442181403994,0.36998000223372307,21.75885978134239,199.22336486362502,simulated
mixed_50p50d,1,7,0.5,5.0,200,482.2967168706107,1048.5651199322951,5166.126747222023,23.244659783533624,23.886028854619887,23.886028854619887,5788.4133610128065,11765.883762594342,0.4880835811989507,113.07920409217289,0.46367940213900316,0.12510289527868437,0.3699754877046115,21.75885978134239,199.22336486362488,simulated
mixed_50p50d,1,7,0.5,20.0,200,497.2967168706114,1063.5651199322958,5181.126747222023,23.244659783533624,23.886028854619887,23.886028854619887,5803.413361012807,11780.883762594329,0.4880657149343003,113.0750648359787,0.46366242918758527,0.12509831589613254,0.369961944778293,21.75885978134239,199.22336486362488,simulated
mixed_50p50d,1,7,0.5,50.0,200,527.2967168706198,1093.565119932297,5211.126747222018,23.244659783533624,23.886028854619887,23.886028854619887,5833.413361012815,11810.883762594358,0.4880299863286722,113.06678723262678,0.4636284870122386,0.12508915813672306,0.3699348618998651,21.75885978134239,199.22336486362502,simulated
mixed_50p50d,1,7,1.0,0.0,200,5192.908091675231,12933.739870716257,14325.335858128703,23.244659783533624,23.886028854619887,23.886028854619887,10499.024735817426,22180.482929959267,0.9484860724488703,219.74525326495427,0.3699095682550594,0.24311072604283038,0.7189682479654301,48.91964316155658,4887.6739562880275,simulated
mixed_50p50d,1,7,1.0,5.0,200,5197.908091675228,12938.739870716254,14330.335858128698,23.244659783533624,23.886028854619887,23.886028854619887,10504.024735817426,22185.482929959264,0.9484635823364185,219.74004275570144,0.3699007971112032,0.24310496150107722,0.7189512000854289,48.91964316155658,4887.673956288026,simulated
mixed_50p50d,1,7,1.0,20.0,200,5212.908091675232,12953.739870716254,14345.335858128698,23.244659783533624,23.886028854619887,23.886028854619887,10519.02473581743,22200.482929959264,0.9483961183979237,219.72441271043098,0.36987448617519025,0.2430876695159384,0.718900061295868,48.91964316155658,4887.673956288026,simulated
mixed_50p50d,1,7,1.0,50.0,200,5242.908091675234,12983.739870716256,14375.3358581287,23.244659783533624,23.886028854619887,23.886028854619887,10549.02473581743,22230.482929959264,0.9482612193089808,219.69315928950465,0.3698218755305025,0.24305309292445426,0.7187978055385651,48.91964316155658,4887.6739562880275,simulated
mixed_50p50d,1,7,2.0,0.0,200,34765.72887293156,53250.22675060371,54626.09962572858,23.244659783533624,23.886028854619887,23.886028854619887,40071.845517073765,60904.10182833641,1.2431444667197022,288.0117100496206,0.11809872433837172,0.31863594275038315,0.9423242208478122,166.09331882227562,34343.321061883646,simulated
mixed_50p50d,1,7,2.0,5.0,200,34770.72887293156,53255.2267506037,54631.09962572858,23.244659783533624,23.886028854619887,23.886028854619887,40076.84551707376,60909.10182833642,1.2431058327162652,288.0027593237043,0.11809505410804519,0.31862604029540953,0.9422949356294311,166.09331882227562,34343.321061883646,simulated
mixed_50p50d,1,7,2.0,20.0,200,34785.72887293156,53270.2267506037,54646.09962572858,23.244659783533624,23.886028854619887,23.886028854619887,40091.84551707376,60924.10182833642,1.2429899451124566,287.975910483654,0.11808404478568339,0.3185963366230842,0.9422070908946573,166.09331882227562,34343.321061883646,simulated
mixed_50p50d,1,7,2.0,50.0,200,34815.72887293156,53300.2267506037,54676.09962572858,23.244659783533624,23.886028854619887,23.886028854619887,40121.84551707376,60954.101828336425,1.2427582347139636,287.9222278185311,0.11806203229782655,0.318536945889951,0.9420314505515052,166.09331882227562,34343.321061883646,simulated
mixed_50p50d,1,7,4.0,0.0,200,54435.0566998803,92303.25910842457,96433.69878387582,23.244659783533624,23.886028854619887,23.886028854619887,59741.17334402249,97817.73478902497,1.260641755686266,292.06548195739407,0.10085134045490127,0.32312075148717334,0.9555874574496477,2591.708957157325,51587.03325049732,simulated
mixed_50p50d,1,7,4.0,5.0,200,54440.0566998803,92308.25910842458,96438.69878387582,23.244659783533624,23.886028854619887,23.886028854619887,59746.17334402249,97822.734789025,1.2606020264974682,292.05627749893347,0.10084816211979745,0.32311056832032015,0.955557342062514,2591.708957157325,51587.03325049732,simulated
mixed_50p50d,1,7,4.0,20.0,200,54455.05669988029,92323.25910842457,96453.69878387584,23.244659783533624,23.886028854619887,23.886028854619887,59761.17334402249,97837.73478902498,1.2604828539544637,292.02866760417015,0.10083862831635709,0.32308002267047264,0.9554670072890907,2591.708957157325,51587.03325049732,simulated
mixed_50p50d,1,7,4.0,50.0,200,54485.05669988029,92353.25910842457,96483.69878387584,23.244659783533624,23.886028854619887,23.886028854619887,59791.173344022485,97867.73478902498,1.2602445764524026,291.97346347249265,0.10081956611619222,0.32301894869352316,0.9552863889720037,2591.708957157325,51587.03325049732,simulated
mixed_50p50d,1,7,8.0,0.0,200,65212.03152004767,115994.69319768104,120923.7577520837,23.244659783533624,23.886028854619887,23.886028854619887,70518.14816418987,121661.88899083991,1.262135146117049,292.4114706523979,0.05048540584468196,0.32350352909713415,0.9567194722812165,12556.993793474492,52398.72323434754,simulated
mixed_50p50d,1,7,8.0,5.0,200,65217.03152004767,115999.69319768104,120928.7577520837,23.244659783533624,23.886028854619887,23.886028854619887,70523.14816418987,121666.8889908399,1.2620953227454343,292.40224437366226,0.05048381290981737,0.32349332178986007,0.956689285501938,12556.993793474492,52398.72323434753,simulated
mixed_50p50d,1,7,8.0,20.0,200,65232.03152004767,116014.69319768106,120943.75775208368,23.244659783533624,23.886028854619887,23.886028854619887,70538.14816418987,121681.88899083991,1.2619758677074304,292.37456903045745,0.05047903470829722,0.32346270373245023,0.956598736592598,12556.993793474492,52398.72323434753,simulated
mixed_50p50d,1,7,8.0,50.0,200,65262.03152004767,116044.69319768103,120973.75775208368,23.244659783533624,23.886028854619887,23.886028854619887,70568.14816418987,121711.8889908399,1.2617370254558027,292.31923405760034,0.05046948101823211,0.3234014850020023,0.9564176901859285,12556.993793474492,52398.72323434753,simulated
mixed_50p50d,2,6,0.5,0.0,200,640.0476995834796,3715.515168053152,6732.667016095804,23.244659783533624,23.886028854619887,23.886028854619887,5946.164343725675,11760.883762594347,0.4880895369111787,113.08058391158188,0.4466019262737285,0.06255221090701997,0.4316433359393436,0.0,383.7332073578329,simulated
mixed_50p50d,2,6,0.5,5.0,200,645.0476995834758,3720.5151680531476,6737.667016095799,23.244659783533624,23.886028854619887,23.886028854619887,5951.164343725671,11765.883762594342,0.4880835811989507,113.07920409217289,0.44659647679703984,0.06255144763934219,0.43163806898871343,0.0,383.7332073578325,simulated
mixed_50p50d,2,6,0.5,20.0,200,660.0476995834766,3735.515168053148,6752.6670160958,23.244659783533624,23.886028854619887,23.886028854619887,5966.164343725671,11780.883762594329,0.4880657149343003,113.0750648359787,0.44658012916488476,0.06254915794806627,0.4316222689080085,0.0,383.7332073578325,simulated
mixed_50p50d,2,6,0.5,50.0,200,690.0476995834854,3765.515168053149,6782.667016095801,23.244659783533624,23.886028854619887,23.886028854619887,5996.164343725681,11810.883762594358,0.4880299863286722,113.06678723262678,0.44654743749073506,0.06254457906836153,0.43159067221650926,0.0,383.7332073578329,simulated
mixed_50p50d,2,6,1.0,0.0,200,12097.615520880234,22778.601595338816,23744.250130674016,23.244659783533624,23.886028854619887,23.886028854619887,17403.73216502243,31825.32935072978,0.9450797544811536,218.95607751819367,0.25517153370991147,0.12111881869128799,0.8357839025490447,1.6820685828264104,11839.61896007176,simulated
mixed_50p50d,2,6,1.0,5.0,200,12102.61552088023,22783.601595338812,23749.250130674012,23.244659783533624,23.886028854619887,23.886028854619887,17408.732165022426,31830.329350729775,0.9450574256151593,218.9509043665201,0.255165504916093,0.12111595708531334,0.8357641559544619,1.6820685828264104,11839.618960071757,simulated
mixed_50p50d,2,6,1.0,20.0,200,12117.615520880232,22798.601595338798,23764.250130674012,23.244659783533624,23.886028854619887,23.886028854619887,17423.73216502243,31845.32935072979,0.9449904453473459,218.9353863780731,0.2551474202437834,0.12110737307864648,0.8357049217688163,1.6820685828264104,11839.618960071757,simulated
mixed_50p50d,2,6,1.0,50.0,200,12147.615520880236,22828.601595338798,23794.250130674012,23.244659783533624,23.886028854619887,23.886028854619887,17453.732165022433,31875.32935072979,0.9448565132907533,218.90435699920172,0.25511125858850336,0.12109020871510735,0.8355864785830379,1.6820685828264104,11839.61896007176,simulated
mixed_50p50d,2,6,2.0,0.0,200,47449.508407378424,73159.28230498826,73842.17855966304,23.244659783533624,23.886028854619887,23.886028854619887,52755.62505152062,81617.79670468936,1.077600644430617,249.65851730168535,0.09159605477660245,0.13810233099963176,0.9529791191919422,6.992943791721715,47186.20097136106,simulated
mixed_50p50d,2,6,2.0,5.0,200,47454.50840737843,73164.28230498829,73847.17855966305,23.244659783533624,23.886028854619887,23.886028854619887,52760.62505152062,81622.79670468935,1.0775716146339582,249.65179167839543,0.09159358724388644,0.13809861062083678,0.9529534466107377,6.992943791721715,47186.20097136106,simulated
